case_id,WEEK_NUM,target,actualdpdtolerance_344P,amtinstpaidbefduel24m_4187115A,annuity_780A,annuitynextmonth_57A,applicationcnt_361L,applications30d_658L,applicationscnt_1086L,applicationscnt_464L,applicationscnt_629L,applicationscnt_867L,avgdbddpdlast24m_3658932P,avgdbddpdlast3m_4187120P,avgdbdtollast24m_4525197P,avgdpdtolclosure24_3658938P,avginstallast24m_3658937A,avglnamtstart24m_4525187A,avgmaxdpdlast9m_3716943P,avgoutstandbalancel6m_4187114A,avgpmtlast12m_4525200A,bankacctype_710L,cardtype_51L,clientscnt12m_3712952L,clientscnt3m_3712950L,clientscnt6m_3712949L,clientscnt_100L,clientscnt_1022L,clientscnt_1071L,clientscnt_1130L,clientscnt_157L,clientscnt_257L,clientscnt_304L,clientscnt_360L,clientscnt_493L,clientscnt_533L,clientscnt_887L,clientscnt_946L,cntincpaycont9m_3716944L,cntpmts24_3658933L,commnoinclast6m_3546845L,credamount_770A,credtype_322L,currdebt_22A,currdebtcredtyperange_828A,datefirstoffer_1144D,datelastinstal40dpd_247D,datelastunpaid_3546854D,daysoverduetolerancedd_3976961L,deferredmnthsnum_166L,disbursedcredamount_1113A,disbursementtype_67L,downpmt_116A,dtlastpmtallstes_4499206D,eir_270L,equalitydataagreement_891L,firstclxcampaign_1125D,firstdatedue_489D,homephncnt_628L,inittransactionamount_650A,inittransactioncode_186L,interestrate_311L,isbidproduct_1095L,isdebitcard_729L,lastactivateddate_801D,lastapplicationdate_877D,lastapprcommoditycat_1041M,lastapprcredamount_781A,lastapprdate_640D,lastcancelreason_561M,lastdelinqdate_224D,lastrejectcommoditycat_161M,lastrejectcommodtypec_5251769M,lastrejectcredamount_222A,lastrejectdate_50D,lastrejectreason_759M,lastrejectreasonclient_4145040M,lastst_736L,maininc_215A,mastercontrelectronic_519L,mastercontrexist_109L,maxannuity_159A,maxdbddpdlast1m_3658939P,maxdbddpdtollast12m_3658940P,maxdbddpdtollast6m_4187119P,maxdebt4_972A,maxdpdfrom6mto36m_3546853P,maxdpdinstldate_3546855D,maxdpdinstlnum_3546846P,maxdpdlast12m_727P,maxdpdlast24m_143P,maxdpdlast3m_392P,maxdpdlast6m_474P,maxdpdlast9m_1059P,maxdpdtolerance_374P,maxinstallast24m_3658928A,maxlnamtstart6m_4525199A,maxoutstandbalancel12m_4187113A,maxpmtlast3m_4525190A,mindbddpdlast24m_3658935P,mindbdtollast24m_4525191P,mobilephncnt_593L,monthsannuity_845L,numactivecreds_622L,numactivecredschannel_414L,numactiverelcontr_750L,numcontrs3months_479L,numincomingpmts_3546848L,numinstlallpaidearly3d_817L,numinstls_657L,numinstlsallpaid_934L,numinstlswithdpd10_728L,numinstlswithdpd5_4187116L,numinstlswithoutdpd_562L,numinstmatpaidtearly2d_4499204L,numinstpaid_4499208L,numinstpaidearly3d_3546850L,numinstpaidearly3dest_4493216L,numinstpaidearly5d_1087L,numinstpaidearly5dest_4493211L,numinstpaidearly5dobd_4499205L,numinstpaidearly_338L,numinstpaidearlyest_4493214L,numinstpaidlastcontr_4325080L,numinstpaidlate1d_3546852L,numinstregularpaid_973L,numinstregularpaidest_4493210L,numinsttopaygr_769L,numinsttopaygrest_4493213L,numinstunpaidmax_3546851L,numinstunpaidmaxest_4493212L,numnotactivated_1143L,numpmtchanneldd_318L,numrejects9m_859L,opencred_647L,paytype1st_925L,paytype_783L,pctinstlsallpaidearl3d_427L,pctinstlsallpaidlat10d_839L,pctinstlsallpaidlate1d_3546856L,pctinstlsallpaidlate4d_3546849L,pctinstlsallpaidlate6d_3546844L,pmtnum_254L,posfpd10lastmonth_333P,posfpd30lastmonth_3976960P,posfstqpd30lastmonth_3976962P,price_1097A,sellerplacecnt_915L,sellerplacescnt_216L,sumoutstandtotal_3546847A,sumoutstandtotalest_4493215A,totaldebt_9A,totalsettled_863A,totinstallast1m_4525188A,twobodfilling_608L,typesuite_864L,validfrom_1069D,assignmentdate_238D,birthdate_574D,dateofbirth_337D,days120_123L,days180_256L,days30_165L,days360_512L,days90_310L,education_1103M,firstquarter_103L,fourthquarter_440L,maritalst_385M,numberofqueries_373L,pmtaverage_3A,pmtcount_693L,pmtscount_423L,pmtssum_45A,responsedate_1012D,riskassesment_302T,riskassesment_940T,secondquarter_766L,thirdquarter_1082L,min_annuity_853A,max_annuity_853A,mean_annuity_853A,max_currdebt_94A,mean_currdebt_94A,sum_currdebt_94A,max_mainoccupationinc_437A,mean_mainoccupationinc_437A,sum_mainoccupationinc_437A,mean_cancelreason_3545846M,PREDICTIONS
684,1,0.0,,,6329.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,CA,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,100000.0,CAL,0.0,0.0,,,,,0.0,100000.0,GBA,0.0,,0.45,,,,0.0,,CASH,0.45,False,,,,a55475b1,,,a55475b1,,a55475b1,a55475b1,,,a55475b1,a55475b1,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,0.0,0.0,0.0,0.0,,,0.0,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,,OTHER,OTHER,,,,,,36.0,0.0,0.0,0.0,,0.0,0.0,,,0.0,0.0,,FO,,,-509.0,-21711.0,-21711.0,1.0,1.0,1.0,1.0,1.0,a55475b1,1.0,0.0,a55475b1,1.0,6827.7666,6.0,,,14.0,,,0.0,0.0,,,,,,,,,,,0.0003574957340168914
685,1,0.0,,,3472.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,CA,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,,,,38000.0,CAL,0.0,0.0,,,,,0.0,38000.0,GBA,0.0,,0.2499,,,,0.0,,CASH,0.2499,False,,,,a55475b1,,,a55475b1,,a55475b1,a55475b1,,,a55475b1,a55475b1,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,0.0,0.0,0.0,0.0,,,0.0,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,,OTHER,OTHER,,,,,,18.0,0.0,0.0,0.0,,0.0,0.0,,,0.0,0.0,,FO,AL,,,-17509.0,,,,,,,a55475b1,,,a55475b1,,,,6.0,3668.0,14.0,,,,,,,,,,,,,,,0.008892948720539
686,1,0.0,,,4224.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,CA,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,34000.0,CAL,0.0,0.0,,,,,0.0,34000.0,GBA,0.0,,0.45,,,,0.0,,CASH,0.45,False,,,,a55475b1,,,a55475b1,,a55475b1,a55475b1,,,a55475b1,a55475b1,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,0.0,0.0,0.0,0.0,,,0.0,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,,OTHER,OTHER,,,,,,12.0,1.0,0.0,1.0,,0.0,0.0,,,0.0,0.0,,FO,AL,,-743.0,-23780.0,-23780.0,2.0,2.0,2.0,4.0,2.0,a55475b1,2.0,0.0,a55475b1,4.0,10262.967,6.0,,,14.0,,,2.0,0.0,,,,,,,,,,,0.0004162117487935295
687,1,0.0,,,1200.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,,,,,,,,,,INSTANT,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,20000.0,REL,0.0,0.0,,,,,0.0,0.0,DD,0.0,,,,,,0.0,0.0,NDF,,False,False,,,a55475b1,,,a55475b1,,a55475b1,a55475b1,,,a55475b1,a55475b1,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,0.0,0.0,1.0,0.0,,,0.0,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,,OTHER,OTHER,,,,,,,0.0,0.0,0.0,,0.0,1.0,,,0.0,0.0,,FO,AL,,,-14587.0,-14587.0,1.0,3.0,0.0,10.0,1.0,a55475b1,1.0,2.0,3439d993,10.0,,,5.0,2828.0,14.0,4% - 6%,0.52830833,6.0,2.0,,,,,,,,,,,0.03532063372653205
688,1,0.0,,,3775.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,CA,,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,,,,70000.0,CAL,0.0,0.0,,,,,0.0,70000.0,GBA,0.0,,0.45,,,,0.0,,CASH,0.45,False,,,,a55475b1,,,a55475b1,,a55475b1,a55475b1,,,a55475b1,a55475b1,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,0.0,0.0,0.0,0.0,,,0.0,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,,OTHER,OTHER,,,,,,36.0,0.0,0.0,0.0,,0.0,0.0,,,0.0,0.0,,FO,AL,,,-13371.0,-13371.0,3.0,5.0,0.0,7.0,3.0,a55475b1,0.0,8.0,a55475b1,7.0,,,7.0,13790.4,14.0,8% - 11%,-0.04543132,2.0,9.0,,,,,,,,,,,0.0032816195749053594
689,1,0.0,,,3068.6,0.0,0.0,0.0,1.0,0.0,0.0,1.0,,,,,,,,,,,,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,,0.0,34000.0,CAL,0.0,0.0,,,,,0.0,34000.0,GBA,0.0,,0.2999,,,,1.0,,CASH,0.2999,False,,,,a55475b1,,,a55475b1,,a55475b1,a55475b1,,,a55475b1,a55475b1,,,0.0,0.0,0.0,,,,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,1.0,,0.0,0.0,0.0,0.0,,,0.0,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,,OTHER,OTHER,,,,,,18.0,0.0,0.0,,,0.0,1.0,,,0.0,0.0,,BO,AL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2466913713741491
690,1,0.0,,,6258.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,CA,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,94000.0,CAL,0.0,0.0,,,,,0.0,94000.0,GBA,0.0,,0.45,,,,0.0,,CASH,0.45,False,,,,a55475b1,,,a55475b1,,a55475b1,a55475b1,,,a55475b1,a55475b1,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,0.0,0.0,0.0,0.0,,,0.0,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,,OTHER,OTHER,,,,,,24.0,0.0,0.0,0.0,,0.0,0.0,,,0.0,0.0,,FO,AL,,,-19308.0,-19308.0,1.0,1.0,0.0,1.0,1.0,a55475b1,2.0,3.0,a55475b1,1.0,,,5.0,5000.0,14.0,2% - 2%,1.2063642,0.0,4.0,,,,,,,,,,,0.0006724934608187029
691,1,0.0,,,3113.4001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,CA,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,,,,24000.0,CAL,0.0,0.0,,,,,0.0,24000.0,GBA,0.0,,0.45,,,,0.0,,CASH,0.45,False,,,,a55475b1,,,a55475b1,,a55475b1,a55475b1,,,a55475b1,a55475b1,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,0.0,0.0,0.0,0.0,,,0.0,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,,OTHER,OTHER,,,,,,12.0,0.0,0.0,0.0,,0.0,0.0,,,0.0,0.0,,FO,,,,-18363.0,,,,,,,a55475b1,,,a55475b1,,,,6.0,5955.8003,14.0,,,,,,,,,,,,,,,0.0033903768458984967
692,1,0.0,,,7991.4,0.0,0.0,0.0,0.0,0.0,0.0,2.0,,,,,,,,,,CA,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,104000.0,CAL,0.0,0.0,,,,,0.0,104000.0,GBA,0.0,,0.45,,,,0.0,,CASH,0.45,False,,,-657.0,a55475b1,,,P94_109_143,,a55475b1,a55475b1,100000.0,-657.0,P94_109_143,a55475b1,D,,0.0,0.0,0.0,,,,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,1.0,,0.0,0.0,0.0,0.0,,,0.0,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,False,OTHER,OTHER,,,,,,24.0,0.0,0.0,0.0,,0.0,1.0,,,0.0,0.0,,FO,,,,-18151.0,-18151.0,2.0,2.0,2.0,2.0,2.0,a55475b1,2.0,0.0,a55475b1,2.0,,,6.0,9298.601,14.0,,,0.0,0.0,6151.0,9257.8,7704.4,,,0.0,156200.0,127200.0,254400.0,,0.08343012258430098
693,1,0.0,,,6581.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,CA,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,100000.0,CAL,0.0,0.0,,,,,0.0,100000.0,GBA,0.0,,0.45,,,,0.0,,CASH,0.45,False,,,,a55475b1,,,a55475b1,,a55475b1,a55475b1,,,a55475b1,a55475b1,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,0.0,0.0,0.0,0.0,,,0.0,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,,OTHER,OTHER,,,,,,36.0,0.0,0.0,0.0,,0.0,0.0,,,0.0,0.0,,FO,AL,,-177.0,-23204.0,,,,,,,a55475b1,,,a55475b1,,6509.267,6.0,,,14.0,,,,,,,,,,,,,,,0.0030501493481877406
694,1,0.0,,,4758.8003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,CA,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,24000.0,CAL,0.0,0.0,,,,,0.0,24000.0,GBA,0.0,,0.2999,,,,0.0,,CASH,0.2999,False,,,,a55475b1,,,a55475b1,,a55475b1,a55475b1,,,a55475b1,a55475b1,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,0.0,0.0,0.0,0.0,,,0.0,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,,OTHER,OTHER,,,,,,6.0,0.0,0.0,0.0,,0.0,0.0,,,0.0,0.0,,FO,AL,,,-21315.0,,,,,,,a55475b1,,,a55475b1,,,,6.0,3480.0,14.0,,,,,,,,,,,,,,,0.002311273226118521
695,1,0.0,,,5260.4,0.0,0.0,0.0,0.0,1.0,0.0,0.0,,,,,,,,,,CA,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,0.0,,,,88000.0,CAL,0.0,0.0,,,,,0.0,88000.0,GBA,0.0,,0.45,,,,0.0,,CASH,0.45,False,,,,a55475b1,,,a55475b1,,a55475b1,a55475b1,,,a55475b1,a55475b1,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,0.0,0.0,0.0,0.0,,,0.0,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,,OTHER,OTHER,,,,,,48.0,0.0,0.0,0.0,,0.0,0.0,,,0.0,0.0,,FO,AL,,,-9293.0,-9293.0,2.0,2.0,0.0,2.0,2.0,6b2ae0fa,0.0,2.0,a7fcb6e5,2.0,,,6.0,5223.2,14.0,,,0.0,0.0,,,,,,,,,,,0.0062406507430515165
696,1,0.0,,,3193.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,CA,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,,,,50000.0,CAL,0.0,0.0,,,,,0.0,50000.0,GBA,0.0,,0.45,,,,1.0,,CASH,0.45,False,,,-2304.0,a55475b1,,,a55475b1,,a55475b1,a55475b1,40000.0,-2304.0,a55475b1,a55475b1,D,,0.0,0.0,0.0,,,,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,2.0,,0.0,0.0,0.0,0.0,,,0.0,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,False,OTHER,OTHER,,,,,,24.0,0.0,,,,0.0,0.0,,,0.0,0.0,,FO,AL,,,-12184.0,-12184.0,6.0,7.0,1.0,13.0,4.0,6b2ae0fa,1.0,9.0,3439d993,13.0,,,6.0,8429.4,14.0,,,4.0,10.0,2061.8,2297.8,2208.733333333333,,,0.0,9980.0,9980.0,29940.0,,0.001861125872891194
697,1,0.0,,,2320.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,,,,,,,,,CA,,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,30000.0,CAL,0.0,0.0,,,,,0.0,30000.0,GBA,0.0,,0.45,,,,0.0,,CASH,0.45,False,,,,a55475b1,,,a55475b1,,a55475b1,a55475b1,,,a55475b1,a55475b1,,,0.0,0.0,0.0,,,,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,1.0,,0.0,0.0,0.0,0.0,,,0.0,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,,OTHER,OTHER,,,,,,18.0,0.0,,,,0.0,1.0,,,0.0,0.0,,FO,AL,,-37.0,-23051.0,,,,,,,a55475b1,,,a55475b1,,1676.5,2.0,,,14.0,,,,,,,,,,,,,,,0.0022999353060577533
698,1,0.0,,,2601.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,CA,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,12000.0,CAL,0.0,0.0,,,,,0.0,12000.0,GBA,0.0,,0.2999,,,,0.0,,CASH,0.2999,False,,,-406.0,a55475b1,,,P94_109_143,,a55475b1,a55475b1,10000.0,-406.0,P94_109_143,a55475b1,D,,0.0,0.0,0.0,,,,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,2.0,,0.0,0.0,0.0,0.0,,,0.0,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,False,OTHER,OTHER,,,,,,6.0,0.0,0.0,0.0,,0.0,0.0,,,0.0,0.0,,FO,AL,,,-14894.0,-14894.0,1.0,1.0,0.0,1.0,1.0,a55475b1,0.0,2.0,a55475b1,1.0,,,8.0,23913.193,14.0,,,0.0,0.0,2075.4001,2075.4001,2075.4001,,,0.0,30000.0,30000.0,30000.0,,0.0048398228805063784
699,1,0.0,,,3163.2,0.0,0.0,0.0,0.0,0.0,0.0,2.0,,,,,,,,,,CA,,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,,,40000.0,CAL,0.0,0.0,,,,,0.0,40000.0,GBA,0.0,,0.45,,,,0.0,,CASH,0.45,False,,,-315.0,a55475b1,,,P94_109_143,,a55475b1,a55475b1,60000.0,-315.0,P94_109_143,a55475b1,D,,0.0,0.0,0.0,,,,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,1.0,,0.0,0.0,0.0,0.0,,,0.0,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,False,OTHER,OTHER,,,,,,24.0,0.0,0.0,0.0,,0.0,0.0,,,0.0,0.0,,FO,AL,,,-9871.0,-9871.0,0.0,0.0,0.0,0.0,0.0,a55475b1,0.0,0.0,a55475b1,0.0,,,6.0,4565.4,14.0,,,0.0,0.0,3582.4001,3978.0,3780.20005,,,0.0,50000.0,50000.0,100000.0,,0.0049062420230524696
700,1,0.0,,,5201.8003,0.0,0.0,0.0,0.0,1.0,0.0,2.0,,,,,,,,,,CA,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,59800.0,CAL,0.0,0.0,,,,,0.0,59800.0,GBA,0.0,,0.45,,,,1.0,,CASH,0.45,False,,,-42.0,a55475b1,,,P94_109_143,,a55475b1,a55475b1,0.0,-42.0,P94_109_143,a55475b1,D,,0.0,0.0,0.0,,,,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,1.0,,0.0,0.0,0.0,1.0,,,0.0,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,2.0,False,OTHER,OTHER,,,,,,24.0,0.0,0.0,0.0,,0.0,0.0,,,0.0,0.0,,FO,AL,,,-20555.0,-20555.0,13.0,18.0,4.0,24.0,9.0,a55475b1,3.0,7.0,3439d993,24.0,,,1.0,676.8,14.0,,,3.0,12.0,6711.0,6711.0,6711.0,,,0.0,79600.0,54800.0,109600.0,,0.0003066782410575009
701,1,0.0,0.0,,4549.4,0.0,0.0,0.0,0.0,2.0,1.0,3.0,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,,,,44000.0,CAL,0.0,0.0,,,,,0.0,44000.0,GBA,0.0,,0.42,,,,0.0,,CASH,0.42,False,,,-640.0,a55475b1,,,P94_109_143,,a55475b1,a55475b1,0.0,-640.0,P94_109_143,a55475b1,D,,0.0,0.0,0.0,,,,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,2.0,,0.0,0.0,0.0,0.0,,,0.0,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,False,OTHER,OTHER,,,,,,12.0,0.0,0.0,,,0.0,2.0,,,0.0,0.0,,BO,AL,,,,,,,,,,,,,,,,,,,,,,,,2099.4001,3904.0,2941.050075,0.0,0.0,0.0,40000.0,24640.0,123200.0,,0.001812140143274861
702,1,0.0,,,4196.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,CA,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,40000.0,CAL,0.0,0.0,,,,,0.0,40000.0,GBA,0.0,,0.45,,,,0.0,,CASH,0.45,False,,,,a55475b1,,,a55475b1,,a55475b1,a55475b1,,,a55475b1,a55475b1,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,0.0,0.0,0.0,0.0,,,0.0,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,,OTHER,OTHER,,,,,,12.0,0.0,,,,0.0,0.0,,,0.0,0.0,,FO,AL,,-295.0,-23446.0,,,,,,,a55475b1,,,a55475b1,,5493.0,5.0,,,14.0,,,,,,,,,,,,,,,0.003061717746961362
703,1,0.0,0.0,,2436.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,-1.0,,,0.0,42623.0,,0.0,,,,INSTANT,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,0.0,40600.0,REL,0.0,0.0,,,,0.0,0.0,0.0,DD,0.0,,,,,-73.0,0.0,0.0,NDF,,False,False,-86.0,-103.0,a55475b1,94000.0,-103.0,a55475b1,,P12_6_178,a55475b1,43956.0,-636.0,P94_109_143,a55475b1,K,100000.0,0.0,0.0,225860.0,,0.0,,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,112996.0,,,,-2.0,,2.0,3.0,0.0,0.0,1.0,0.0,3.0,0.0,0.0,3.0,0.0,,4.0,,,0.0,,0.0,,,0.0,,,0.0,3.0,,0.0,,0.0,,0.0,0.0,0.0,False,OTHER,OTHER,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,1.0,0.0,,0.0,127870.0,,BO,AL,,,-18181.0,-18181.0,4.0,4.0,0.0,5.0,2.0,a55475b1,4.0,2.0,a55475b1,5.0,,,6.0,4200.0,14.0,3% - 4%,0.7369409,1.0,2.0,1833.0,7436.4,4634.7,0.0,0.0,0.0,100000.0,58000.0,116000.0,,0.02010412397512711
704,1,0.0,,,4969.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,CA,,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,,,,40000.0,CAL,0.0,0.0,,,,,0.0,40000.0,GBA,0.0,,0.45,,,,0.0,,CASH,0.45,False,,,,a55475b1,,,a55475b1,,a55475b1,a55475b1,,,a55475b1,a55475b1,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,0.0,0.0,0.0,0.0,,,0.0,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,,OTHER,OTHER,,,,,,12.0,,,,,0.0,0.0,,,0.0,0.0,,FO,AL,,,-8685.0,-8685.0,2.0,3.0,2.0,5.0,2.0,a55475b1,2.0,0.0,a55475b1,5.0,,,7.0,10493.8,14.0,,,2.0,1.0,,,,,,,,,,,0.01420466257778493
705,1,0.0,,,6387.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,,,,,,,,,,CA,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,100000.0,CAL,0.0,0.0,,,,,0.0,100000.0,GBA,0.0,,0.45,,,,0.0,,CASH,0.45,False,,,-272.0,a55475b1,,,P94_109_143,,P148_110_5,a55475b1,24970.0,-272.0,P94_109_143,a55475b1,D,,0.0,0.0,0.0,,,,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,2.0,,0.0,0.0,0.0,0.0,,,0.0,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,False,OTHER,OTHER,,,,,,48.0,0.0,,,,0.0,0.0,,,0.0,0.0,,FO,,,,-13068.0,-13068.0,0.0,0.0,0.0,5.0,0.0,a55475b1,9.0,0.0,3439d993,5.0,,,4.0,4323.2,14.0,,,0.0,2.0,2247.6,2247.6,2247.6,,,0.0,52400.0,52400.0,52400.0,,0.013720130611911454
706,1,0.0,,,5623.6,0.0,0.0,1.0,0.0,0.0,0.0,1.0,,,,,,,,,,CA,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,54000.0,CAL,0.0,0.0,,,,,0.0,54000.0,GBA,0.0,,0.45,,,,0.0,,CASH,0.45,False,,,14.0,a55475b1,,,P11_56_131,,a55475b1,a55475b1,,,a55475b1,a55475b1,T,,,,,,,,,,,,,,,,,,,,,,,,1.0,,0.0,0.0,0.0,0.0,,,0.0,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,False,OTHER,OTHER,,,,,,16.0,0.0,0.0,0.0,,0.0,0.0,,,0.0,0.0,,FO,AL,,,-16080.0,-16080.0,0.0,0.0,0.0,0.0,0.0,a55475b1,1.0,0.0,a55475b1,0.0,,,6.0,5512.0,14.0,,,1.0,2.0,4969.2,4969.2,4969.2,,,0.0,32000.0,32000.0,32000.0,,0.0012271730269163815
